id;user_id;place_id;first_checkin_at;last_checkin_at;count_checkins;created_at;deleted_at;visited_at;updated_at
6363;30074;503;30/09/2021 19:27;30/09/2021 20:00;2;30/09/2021 19:27;NULL;30/09/2021 19:27;30/09/2021 20:00
6364;14599;4;30/09/2021 19:38;30/09/2021 19:38;1;30/09/2021 19:38;NULL;30/09/2021 19:38;30/09/2021 19:38
6365;28847;724;30/09/2021 19:53;30/09/2021 19:53;1;30/09/2021 19:53;NULL;30/09/2021 19:53;30/09/2021 19:53
6366;28938;380;30/09/2021 20:00;30/09/2021 20:00;1;30/09/2021 20:00;NULL;30/09/2021 20:00;30/09/2021 20:00
6367;25998;38;30/09/2021 20:03;30/09/2021 20:03;1;30/09/2021 20:03;NULL;30/09/2021 20:03;30/09/2021 20:03
6368;12208;143;30/09/2021 20:20;30/09/2021 20:21;2;30/09/2021 20:20;NULL;30/09/2021 20:20;30/09/2021 20:21
6369;27700;380;30/09/2021 20:26;30/09/2021 20:26;1;30/09/2021 20:26;NULL;30/09/2021 20:26;30/09/2021 20:26
6370;28988;3537;30/09/2021 20:28;30/09/2021 20:29;2;30/09/2021 20:28;NULL;30/09/2021 20:28;30/09/2021 20:29
6371;30069;4;30/09/2021 16:34;30/09/2021 16:34;1;30/09/2021 20:34;NULL;30/09/2021 16:34;30/09/2021 20:34
6372;15312;91;30/09/2021 21:15;30/09/2021 21:15;1;30/09/2021 21:15;NULL;30/09/2021 21:15;30/09/2021 21:15
6373;28315;4;30/09/2021 21:38;30/09/2021 21:38;1;30/09/2021 21:38;NULL;30/09/2021 21:38;30/09/2021 21:38
6374;28198;4;30/09/2021 21:38;30/09/2021 21:38;1;30/09/2021 21:38;NULL;30/09/2021 21:38;30/09/2021 21:38
6375;11849;93;30/09/2021 21:53;30/09/2021 21:53;1;30/09/2021 21:53;NULL;30/09/2021 21:53;30/09/2021 21:53
6376;25799;4;30/09/2021 22:34;30/09/2021 22:34;1;30/09/2021 22:34;NULL;30/09/2021 22:34;30/09/2021 22:34
6377;20634;186;30/09/2021 22:46;30/09/2021 22:46;1;30/09/2021 22:46;NULL;30/09/2021 22:46;30/09/2021 22:46
6378;5021;186;30/09/2021 22:47;30/09/2021 22:47;1;30/09/2021 22:47;NULL;30/09/2021 22:47;30/09/2021 22:47
6379;29798;2213;30/09/2021 19:00;30/09/2021 19:00;1;30/09/2021 23:03;NULL;30/09/2021 19:00;30/09/2021 23:03
6380;28368;259;01/10/2021 09:58;01/10/2021 09:58;1;01/10/2021 09:58;NULL;01/10/2021 09:58;01/10/2021 09:58
6381;30111;259;01/10/2021 10:01;01/10/2021 10:01;1;01/10/2021 10:01;NULL;01/10/2021 10:01;01/10/2021 10:01
6382;10663;1035;01/10/2021 11:05;01/10/2021 11:05;1;01/10/2021 11:05;NULL;01/10/2021 11:05;01/10/2021 11:05
6383;29270;3;26/09/2021 17:06;26/09/2021 17:06;1;01/10/2021 11:06;NULL;26/09/2021 17:06;01/10/2021 11:06
6384;14273;4031;30/09/2021 15:50;30/09/2021 15:50;1;01/10/2021 11:45;NULL;30/09/2021 15:50;01/10/2021 11:45
6385;7397;4;01/10/2021 13:36;01/10/2021 13:37;4;01/10/2021 13:36;NULL;01/10/2021 13:36;01/10/2021 13:37
6386;184;39;01/10/2021 14:19;01/10/2021 14:19;1;01/10/2021 14:19;NULL;01/10/2021 14:19;01/10/2021 14:19
6387;15500;27;01/10/2021 14:40;01/10/2021 14:40;1;01/10/2021 14:40;NULL;01/10/2021 14:40;01/10/2021 14:40
6388;4926;18;01/10/2021 14:50;01/10/2021 14:50;1;01/10/2021 14:50;NULL;01/10/2021 14:50;01/10/2021 14:50
6389;4416;27;01/10/2021 14:59;01/10/2021 14:59;1;01/10/2021 14:59;NULL;01/10/2021 14:59;01/10/2021 14:59
6390;1250;320;01/10/2021 15:21;01/10/2021 15:21;1;01/10/2021 15:21;NULL;01/10/2021 15:21;01/10/2021 15:21
6391;1711;35;01/10/2021 15:35;01/10/2021 15:35;1;01/10/2021 15:35;NULL;01/10/2021 15:35;01/10/2021 15:35
6392;22077;330;01/10/2021 15:36;01/10/2021 15:36;1;01/10/2021 15:36;NULL;01/10/2021 15:36;01/10/2021 15:36
6393;24276;86;01/10/2021 16:04;01/10/2021 16:04;1;01/10/2021 16:04;NULL;01/10/2021 16:04;01/10/2021 16:04
6394;471;147;01/10/2021 16:05;01/10/2021 16:05;1;01/10/2021 16:05;NULL;01/10/2021 16:05;01/10/2021 16:05
6395;13077;914;01/10/2021 16:20;01/10/2021 16:20;1;01/10/2021 16:20;NULL;01/10/2021 16:20;01/10/2021 16:20
6396;22953;380;01/10/2021 16:39;01/10/2021 18:55;2;01/10/2021 16:39;NULL;01/10/2021 16:39;01/10/2021 18:55
6398;30059;375;01/10/2021 16:51;01/10/2021 16:51;1;01/10/2021 16:51;NULL;01/10/2021 16:51;01/10/2021 16:51
6399;26137;93;01/10/2021 16:54;01/10/2021 16:54;1;01/10/2021 16:55;NULL;01/10/2021 16:54;01/10/2021 16:55
6400;29668;789;01/10/2021 17:01;01/10/2021 17:01;1;01/10/2021 17:01;NULL;01/10/2021 17:01;01/10/2021 17:01
6401;4160;154;01/10/2021 17:12;01/10/2021 17:12;1;01/10/2021 17:12;NULL;01/10/2021 17:12;01/10/2021 17:12
6402;24578;35;01/10/2021 17:19;01/10/2021 17:19;1;01/10/2021 17:19;NULL;01/10/2021 17:19;01/10/2021 17:19
6403;30037;6579;01/10/2021 17:23;01/10/2021 17:23;1;01/10/2021 17:23;NULL;01/10/2021 17:23;01/10/2021 17:23
6404;30037;893;17/10/2021 21:30;17/10/2021 21:30;1;01/10/2021 17:26;NULL;17/10/2021 21:30;01/10/2021 17:26
6405;15972;41;01/10/2021 17:26;01/10/2021 17:26;1;01/10/2021 17:26;NULL;01/10/2021 17:26;01/10/2021 17:26
6406;6042;380;01/10/2021 17:53;01/10/2021 18:59;2;01/10/2021 17:53;NULL;01/10/2021 17:53;01/10/2021 18:59
6407;30080;380;01/10/2021 18:26;01/10/2021 19:26;3;01/10/2021 18:26;NULL;01/10/2021 18:26;01/10/2021 19:26
6408;29094;380;01/10/2021 18:26;01/10/2021 19:26;2;01/10/2021 18:26;NULL;01/10/2021 18:26;01/10/2021 19:26
6409;30079;380;01/10/2021 18:26;01/10/2021 18:26;1;01/10/2021 18:26;NULL;01/10/2021 18:26;01/10/2021 18:26
6410;30166;380;01/10/2021 18:32;01/10/2021 18:32;1;01/10/2021 18:31;NULL;01/10/2021 18:32;01/10/2021 18:31
6411;24855;18;01/10/2021 18:38;01/10/2021 18:38;1;01/10/2021 18:38;NULL;01/10/2021 18:38;01/10/2021 18:38
6412;23417;4017;01/10/2021 18:38;01/10/2021 18:38;1;01/10/2021 18:38;NULL;01/10/2021 18:38;01/10/2021 18:38
6413;6408;51;01/10/2021 18:39;01/10/2021 18:39;1;01/10/2021 18:39;NULL;01/10/2021 18:39;01/10/2021 18:39
6414;24132;5032;01/10/2021 18:57;01/10/2021 18:57;1;01/10/2021 18:57;NULL;01/10/2021 18:57;01/10/2021 18:57
6415;15658;380;01/10/2021 19:00;01/10/2021 19:00;1;01/10/2021 19:00;NULL;01/10/2021 19:00;01/10/2021 19:00
6416;7492;257;01/10/2021 19:08;01/10/2021 19:16;3;01/10/2021 19:08;NULL;01/10/2021 19:08;01/10/2021 19:16
6417;29614;1847;01/10/2021 19:12;01/10/2021 19:12;1;01/10/2021 19:12;NULL;01/10/2021 19:12;01/10/2021 19:12
6418;24944;1098;01/10/2021 19:15;01/10/2021 19:15;1;01/10/2021 19:15;NULL;01/10/2021 19:15;01/10/2021 19:15
6419;29855;4;01/10/2021 19:24;01/10/2021 19:24;1;01/10/2021 19:24;NULL;01/10/2021 19:24;01/10/2021 19:24
6420;30175;4;01/10/2021 19:27;01/10/2021 19:27;1;01/10/2021 19:27;NULL;01/10/2021 19:27;01/10/2021 19:27
6421;27708;380;01/10/2021 19:33;01/10/2021 19:33;1;01/10/2021 19:33;NULL;01/10/2021 19:33;01/10/2021 19:33
6422;22905;51;01/10/2021 20:03;01/10/2021 20:03;1;01/10/2021 20:03;NULL;01/10/2021 20:03;01/10/2021 20:03
6423;28655;380;01/10/2021 20:11;01/10/2021 21:36;5;01/10/2021 20:11;NULL;01/10/2021 20:11;01/10/2021 21:36
6424;30178;93;01/10/2021 20:11;01/10/2021 20:11;1;01/10/2021 20:11;NULL;01/10/2021 20:11;01/10/2021 20:11
6425;27354;380;01/10/2021 20:45;01/10/2021 20:49;4;01/10/2021 20:45;NULL;01/10/2021 20:45;01/10/2021 20:49
6426;29935;380;01/10/2021 20:45;01/10/2021 20:50;4;01/10/2021 20:45;NULL;01/10/2021 20:45;01/10/2021 20:50
6427;30180;380;01/10/2021 20:49;01/10/2021 22:19;2;01/10/2021 20:49;NULL;01/10/2021 20:49;01/10/2021 22:19
6428;29630;380;01/10/2021 20:55;01/10/2021 20:55;1;01/10/2021 20:55;NULL;01/10/2021 20:55;01/10/2021 20:55
6429;16458;380;01/10/2021 20:56;01/10/2021 21:03;2;01/10/2021 20:56;NULL;01/10/2021 20:56;01/10/2021 21:03
6430;30181;380;01/10/2021 20:56;01/10/2021 20:58;2;01/10/2021 20:56;NULL;01/10/2021 20:56;01/10/2021 20:58
6431;14950;380;01/10/2021 20:56;01/10/2021 20:59;2;01/10/2021 20:56;NULL;01/10/2021 20:56;01/10/2021 20:59
6432;27175;380;01/10/2021 21:00;01/10/2021 21:00;1;01/10/2021 21:00;NULL;01/10/2021 21:00;01/10/2021 21:00
6433;22905;380;01/10/2021 21:04;01/10/2021 21:32;2;01/10/2021 21:04;NULL;01/10/2021 21:04;01/10/2021 21:31
6434;6445;4;01/10/2021 21:04;01/10/2021 21:04;1;01/10/2021 21:04;NULL;01/10/2021 21:04;01/10/2021 21:04
6435;29933;1429;01/10/2021 17:17;01/10/2021 17:17;1;01/10/2021 21:18;NULL;01/10/2021 17:17;01/10/2021 21:18
6436;26254;6522;01/10/2021 21:19;01/10/2021 21:19;1;01/10/2021 21:19;NULL;01/10/2021 21:19;01/10/2021 21:19
6437;30183;142;01/10/2021 21:20;01/10/2021 21:20;1;01/10/2021 21:20;NULL;01/10/2021 21:20;01/10/2021 21:20
6438;28945;2570;27/09/2021 15:26;27/09/2021 15:26;1;01/10/2021 21:27;NULL;27/09/2021 15:26;01/10/2021 21:27
6439;10830;520;01/10/2021 21:55;01/10/2021 21:55;1;01/10/2021 21:55;NULL;01/10/2021 21:55;01/10/2021 21:55
6440;21677;41;01/10/2021 22:09;01/10/2021 22:09;1;01/10/2021 22:09;NULL;01/10/2021 22:09;01/10/2021 22:09
6441;25407;4;01/10/2021 22:14;01/10/2021 22:15;2;01/10/2021 22:14;NULL;01/10/2021 22:14;01/10/2021 22:15
6442;24137;4;01/10/2021 22:17;01/10/2021 22:17;1;01/10/2021 22:17;NULL;01/10/2021 22:17;01/10/2021 22:17
6443;27895;4;01/10/2021 22:19;01/10/2021 22:19;1;01/10/2021 22:19;NULL;01/10/2021 22:19;01/10/2021 22:19
6444;5449;4;01/10/2021 22:30;01/10/2021 22:30;1;01/10/2021 22:30;NULL;01/10/2021 22:30;01/10/2021 22:30
6445;28022;4;01/10/2021 22:31;01/10/2021 22:31;1;01/10/2021 22:31;NULL;01/10/2021 22:31;01/10/2021 22:31
6446;28023;4;01/10/2021 22:31;01/10/2021 22:32;2;01/10/2021 22:31;NULL;01/10/2021 22:31;01/10/2021 22:32
6447;5863;29;01/10/2021 22:46;01/10/2021 22:46;1;01/10/2021 22:46;NULL;01/10/2021 22:46;01/10/2021 22:46
6448;28988;3571;01/10/2021 23:06;01/10/2021 23:06;2;01/10/2021 23:06;NULL;01/10/2021 23:06;01/10/2021 23:07
6449;13851;4;01/10/2021 23:08;01/10/2021 23:08;1;01/10/2021 23:08;NULL;01/10/2021 23:08;01/10/2021 23:08
6450;29268;377;01/10/2021 19:09;01/10/2021 19:09;1;02/10/2021 03:10;NULL;01/10/2021 19:09;02/10/2021 03:10
6451;29268;8;01/10/2021 00:55;01/10/2021 00:55;1;02/10/2021 03:10;NULL;01/10/2021 00:55;02/10/2021 03:10
6452;26352;93;02/10/2021 11:20;02/10/2021 11:20;1;02/10/2021 11:20;NULL;02/10/2021 11:20;02/10/2021 11:20
6453;184;3931;02/10/2021 14:43;02/10/2021 14:43;1;02/10/2021 14:43;NULL;02/10/2021 14:43;02/10/2021 14:43
6454;27534;1025;02/10/2021 15:07;02/10/2021 15:07;1;02/10/2021 15:07;NULL;02/10/2021 15:07;02/10/2021 15:07
6455;4174;38;02/10/2021 15:08;02/10/2021 15:08;1;02/10/2021 15:08;NULL;02/10/2021 15:08;02/10/2021 15:08
6456;24876;18;02/10/2021 15:32;02/10/2021 15:32;1;02/10/2021 15:32;NULL;02/10/2021 15:32;02/10/2021 15:32
6457;26814;27;02/10/2021 15:34;02/10/2021 15:34;1;02/10/2021 15:34;NULL;02/10/2021 15:34;02/10/2021 15:34
6458;12814;2952;02/10/2021 15:39;02/10/2021 15:39;1;02/10/2021 15:39;NULL;02/10/2021 15:39;02/10/2021 15:39
6459;27715;1036;02/10/2021 15:56;02/10/2021 15:56;1;02/10/2021 15:56;NULL;02/10/2021 15:56;02/10/2021 15:56
6460;7775;7;02/10/2021 16:07;02/10/2021 16:07;1;02/10/2021 16:07;NULL;02/10/2021 16:07;02/10/2021 16:07
6461;23103;6541;02/10/2021 16:21;02/10/2021 16:21;1;02/10/2021 16:21;NULL;02/10/2021 16:21;02/10/2021 16:21
6462;6030;18;02/10/2021 16:26;02/10/2021 16:26;1;02/10/2021 16:27;NULL;02/10/2021 16:26;02/10/2021 16:27
6463;2670;18;02/10/2021 16:31;02/10/2021 16:31;1;02/10/2021 16:31;NULL;02/10/2021 16:31;02/10/2021 16:31
6464;27478;3484;02/10/2021 16:45;02/10/2021 16:45;1;02/10/2021 16:45;NULL;02/10/2021 16:45;02/10/2021 16:45
6465;26167;3165;02/10/2021 17:00;02/10/2021 17:00;1;02/10/2021 17:00;NULL;02/10/2021 17:00;02/10/2021 17:00
6466;26168;3165;02/10/2021 17:06;02/10/2021 17:06;1;02/10/2021 17:06;NULL;02/10/2021 17:06;02/10/2021 17:06
6467;15500;4017;02/10/2021 17:17;02/10/2021 17:17;1;02/10/2021 17:17;NULL;02/10/2021 17:17;02/10/2021 17:17
6468;6887;380;02/10/2021 17:18;02/10/2021 17:18;1;02/10/2021 17:18;NULL;02/10/2021 17:18;02/10/2021 17:18
6469;13836;4017;02/10/2021 17:18;02/10/2021 17:18;1;02/10/2021 17:18;NULL;02/10/2021 17:18;02/10/2021 17:18
6470;6042;4017;02/10/2021 17:19;02/10/2021 17:19;1;02/10/2021 17:19;NULL;02/10/2021 17:19;02/10/2021 17:19
6471;27871;1036;02/10/2021 17:26;02/10/2021 17:26;1;02/10/2021 17:26;NULL;02/10/2021 17:26;02/10/2021 17:26
6472;8138;1036;02/10/2021 17:28;02/10/2021 17:28;1;02/10/2021 17:28;NULL;02/10/2021 17:28;02/10/2021 17:28
6473;14159;1036;02/10/2021 17:28;02/10/2021 17:28;1;02/10/2021 17:28;NULL;02/10/2021 17:28;02/10/2021 17:28
6474;24253;1036;02/10/2021 17:29;02/10/2021 17:29;1;02/10/2021 17:29;NULL;02/10/2021 17:29;02/10/2021 17:29
6475;27256;1036;02/10/2021 17:29;02/10/2021 17:29;1;02/10/2021 17:29;NULL;02/10/2021 17:29;02/10/2021 17:29
6476;30239;187;02/10/2021 17:33;02/10/2021 17:33;1;02/10/2021 17:33;NULL;02/10/2021 17:33;02/10/2021 17:33
6477;20417;380;02/10/2021 18:02;02/10/2021 18:02;1;02/10/2021 18:02;NULL;02/10/2021 18:02;02/10/2021 18:02
6478;28004;384;02/10/2021 18:08;02/10/2021 22:17;4;02/10/2021 18:08;NULL;02/10/2021 18:08;02/10/2021 22:17
6479;16432;384;02/10/2021 18:10;02/10/2021 18:14;3;02/10/2021 18:10;NULL;02/10/2021 18:10;02/10/2021 18:14
6480;7359;18;02/10/2021 18:17;02/10/2021 19:31;2;02/10/2021 18:17;NULL;02/10/2021 18:17;02/10/2021 19:31
6481;5536;18;02/10/2021 18:21;02/10/2021 18:21;1;02/10/2021 18:21;NULL;02/10/2021 18:21;02/10/2021 18:21
6482;14510;380;02/10/2021 18:28;02/10/2021 18:28;1;02/10/2021 18:28;NULL;02/10/2021 18:28;02/10/2021 18:28
6483;9472;35;02/10/2021 18:34;02/10/2021 18:34;1;02/10/2021 18:34;NULL;02/10/2021 18:34;02/10/2021 18:34
6484;4413;4;02/10/2021 19:01;02/10/2021 19:01;1;02/10/2021 19:01;NULL;02/10/2021 19:01;02/10/2021 19:01
6485;27313;380;02/10/2021 19:24;02/10/2021 19:24;1;02/10/2021 19:24;NULL;02/10/2021 19:24;02/10/2021 19:24
6486;14966;53;02/10/2021 19:32;02/10/2021 19:32;1;02/10/2021 19:32;NULL;02/10/2021 19:32;02/10/2021 19:32
6487;30269;380;02/10/2021 19:32;02/10/2021 21:39;4;02/10/2021 19:32;NULL;02/10/2021 19:32;02/10/2021 21:39
6488;20767;93;02/10/2021 19:32;02/10/2021 19:32;1;02/10/2021 19:33;NULL;02/10/2021 19:32;02/10/2021 19:33
6489;25998;91;02/10/2021 19:34;02/10/2021 19:34;1;02/10/2021 19:34;NULL;02/10/2021 19:34;02/10/2021 19:34
6490;30270;380;02/10/2021 19:36;02/10/2021 19:36;1;02/10/2021 19:36;NULL;02/10/2021 19:36;02/10/2021 19:36
6491;30272;380;02/10/2021 19:36;02/10/2021 19:36;1;02/10/2021 19:36;NULL;02/10/2021 19:36;02/10/2021 19:36
6492;25582;112;02/10/2021 19:48;02/10/2021 19:48;1;02/10/2021 19:48;NULL;02/10/2021 19:48;02/10/2021 19:48
6493;16198;380;02/10/2021 19:57;02/10/2021 19:57;1;02/10/2021 19:57;NULL;02/10/2021 19:57;02/10/2021 19:57
6494;21639;380;02/10/2021 20:02;02/10/2021 20:50;2;02/10/2021 20:02;NULL;02/10/2021 20:02;02/10/2021 20:50
6495;20923;380;02/10/2021 20:02;02/10/2021 20:02;1;02/10/2021 20:02;NULL;02/10/2021 20:02;02/10/2021 20:02
6496;30030;3668;02/10/2021 20:09;02/10/2021 20:09;1;02/10/2021 20:09;NULL;02/10/2021 20:09;02/10/2021 20:09
6497;23169;39;02/10/2021 20:22;02/10/2021 20:26;2;02/10/2021 20:22;NULL;02/10/2021 20:22;02/10/2021 20:26
6498;28988;3563;02/10/2021 20:44;02/10/2021 20:44;1;02/10/2021 20:44;NULL;02/10/2021 20:44;02/10/2021 20:44
6499;22173;18;02/10/2021 21:02;02/10/2021 21:02;1;02/10/2021 21:02;NULL;02/10/2021 21:02;02/10/2021 21:02
6500;19300;18;02/10/2021 21:06;02/10/2021 21:06;1;02/10/2021 21:06;NULL;02/10/2021 21:06;02/10/2021 21:06
6501;15382;979;02/10/2021 21:34;02/10/2021 21:34;1;02/10/2021 21:34;NULL;02/10/2021 21:34;02/10/2021 21:34
6502;80;200;02/10/2021 22:05;02/10/2021 22:05;1;02/10/2021 22:05;NULL;02/10/2021 22:05;02/10/2021 22:05
6503;28332;35;02/10/2021 22:33;02/10/2021 22:33;1;02/10/2021 22:33;NULL;02/10/2021 22:33;02/10/2021 22:33
6504;28600;18;02/10/2021 22:45;02/10/2021 22:49;2;02/10/2021 22:45;NULL;02/10/2021 22:45;02/10/2021 22:49
6505;3565;18;02/10/2021 22:46;02/10/2021 22:47;2;02/10/2021 22:46;NULL;02/10/2021 22:46;02/10/2021 22:47
6506;24155;23;02/10/2021 23:15;02/10/2021 23:15;1;02/10/2021 23:15;NULL;02/10/2021 23:15;02/10/2021 23:15
6507;25122;1315;30/09/2021 22:00;30/09/2021 22:00;1;03/10/2021 07:01;NULL;30/09/2021 22:00;03/10/2021 07:01
6508;26081;142;03/10/2021 10:40;03/10/2021 10:41;2;03/10/2021 10:41;NULL;03/10/2021 10:40;03/10/2021 10:41
6509;30180;148;03/10/2021 13:33;03/10/2021 13:33;1;03/10/2021 13:33;NULL;03/10/2021 13:33;03/10/2021 13:33
6510;24550;1412;03/10/2021 14:19;03/10/2021 14:19;1;03/10/2021 14:19;NULL;03/10/2021 14:19;03/10/2021 14:19
6511;8406;35;03/10/2021 15:23;03/10/2021 15:23;1;03/10/2021 15:23;NULL;03/10/2021 15:23;03/10/2021 15:23
6512;27939;4055;03/10/2021 16:11;03/10/2021 16:11;1;03/10/2021 16:11;NULL;03/10/2021 16:11;03/10/2021 16:11
6513;2775;41;03/10/2021 16:50;03/10/2021 16:50;1;03/10/2021 16:50;NULL;03/10/2021 16:50;03/10/2021 16:50
6514;26475;4;03/10/2021 17:38;03/10/2021 17:38;1;03/10/2021 17:38;NULL;03/10/2021 17:38;03/10/2021 17:38
6515;15658;4;03/10/2021 18:09;03/10/2021 18:09;1;03/10/2021 18:09;NULL;03/10/2021 18:09;03/10/2021 18:09
6516;20106;4;03/10/2021 18:10;03/10/2021 18:10;1;03/10/2021 18:10;NULL;03/10/2021 18:10;03/10/2021 18:10
6517;30329;4;03/10/2021 18:16;03/10/2021 18:16;1;03/10/2021 18:16;NULL;03/10/2021 18:16;03/10/2021 18:16
6518;5811;4;03/10/2021 18:42;03/10/2021 21:20;4;03/10/2021 18:42;NULL;03/10/2021 18:42;03/10/2021 21:20
6519;7507;4;03/10/2021 18:42;03/10/2021 20:06;7;03/10/2021 18:42;NULL;03/10/2021 18:42;03/10/2021 20:06
6520;27836;3912;02/10/2021 17:00;02/10/2021 17:00;1;03/10/2021 18:48;NULL;02/10/2021 17:00;03/10/2021 18:48
6521;30335;4;03/10/2021 19:08;03/10/2021 20:46;7;03/10/2021 19:08;NULL;03/10/2021 19:08;03/10/2021 20:46
6522;28428;975;03/10/2021 19:23;03/10/2021 19:23;1;03/10/2021 19:23;NULL;03/10/2021 19:23;03/10/2021 19:23
6523;23062;6977;03/10/2021 20:10;03/10/2021 20:10;1;03/10/2021 20:10;NULL;03/10/2021 20:10;03/10/2021 20:10
6524;28694;2902;18/07/2021 16:30;18/07/2021 16:30;1;04/10/2021 12:53;NULL;18/07/2021 16:30;04/10/2021 12:53
6525;28694;2965;14/09/2021 16:00;14/09/2021 16:00;1;04/10/2021 12:54;NULL;14/09/2021 16:00;04/10/2021 12:54
6526;28945;6984;02/10/2021 14:20;02/10/2021 14:20;1;04/10/2021 14:31;NULL;02/10/2021 14:20;04/10/2021 14:31
6527;11222;231;04/10/2021 14:33;04/10/2021 14:33;1;04/10/2021 14:33;NULL;04/10/2021 14:33;04/10/2021 14:33
6528;30300;6958;04/10/2021 14:34;04/10/2021 14:34;1;04/10/2021 14:34;NULL;04/10/2021 14:34;04/10/2021 14:34
6529;19300;45;10/05/2021 14:36;10/05/2021 14:36;1;04/10/2021 14:36;NULL;10/05/2021 14:36;04/10/2021 14:36
6530;19300;79;24/09/2021 20:40;24/09/2021 20:40;1;04/10/2021 14:40;NULL;24/09/2021 20:40;04/10/2021 14:40
6531;20923;380;04/10/2021 15:32;04/10/2021 15:32;1;04/10/2021 15:32;NULL;04/10/2021 15:32;04/10/2021 15:32
6532;29544;377;04/10/2021 15:48;04/10/2021 15:48;1;04/10/2021 15:48;NULL;04/10/2021 15:48;04/10/2021 15:48
6533;1633;3931;04/10/2021 15:56;04/10/2021 15:56;1;04/10/2021 15:56;NULL;04/10/2021 15:56;04/10/2021 15:56
6534;4926;93;04/10/2021 16:29;04/10/2021 16:43;3;04/10/2021 16:29;NULL;04/10/2021 16:29;04/10/2021 16:43
