id;rating_service;rating_atmosphere;rating_drinks;comment;created_at;place_id;user_id;updated_at
1100;5;5;5;Un happy hour très long, un service accueillant et des horaires qui s'étalent jusque tard dans la soirée. Sans parler de la carte des rhums et des whiskies qui n'en finit plus. Excellent bar;09/10/2021 21:11;23;30658;NULL
1101;5;5;5;NULL;10/10/2021 04:14;2693;31046;NULL
1102;5;5;5;NULL;10/10/2021 06:30;1488;31053;NULL
1103;5;4;5;NULL;10/10/2021 11:24;2278;30527;NULL
1104;5;5;5;NULL;10/10/2021 13:17;18;28883;NULL
1105;3;4;5;NULL;10/10/2021 15:10;3;6406;NULL
1106;5;4;4;NULL;10/10/2021 17:42;1390;30633;NULL
1107;5;5;5;NULL;10/10/2021 19:47;4004;31253;NULL
1108;5;5;5;NULL;11/10/2021 13:17;1977;31231;NULL
1109;5;5;5;Un cadre magnifique et une super ambiance!;11/10/2021 14:19;6978;31310;NULL
1110;5;5;5;NULL;11/10/2021 15:43;35;2241;NULL
1111;5;5;5;NULL;11/10/2021 17:07;2540;31202;NULL
1112;5;5;5;NULL;11/10/2021 17:57;5032;80;NULL
1113;5;5;5;un bar au top avec des serveurs super sympa ??;12/10/2021 15:18;18;4926;NULL
1114;5;4;5;NULL;12/10/2021 19:36;380;31405;NULL
1115;5;5;5;NULL;13/10/2021 05:40;308;31386;NULL
1116;5;5;5;NULL;13/10/2021 07:58;377;3;NULL
1117;3;4;4;NULL;14/10/2021 04:24;4;31403;NULL
1118;5;5;5;NULL;14/10/2021 18:57;361;27617;NULL
1119;5;5;5;NULL;14/10/2021 19:39;2178;31232;NULL
1120;5;5;5;NULL;14/10/2021 22:04;1588;31507;NULL
1121;5;5;5;NULL;14/10/2021 22:06;195;4404;NULL
1122;5;5;5;NULL;15/10/2021 18:58;6573;27870;NULL
1123;5;5;5;5/5 pour ce bar ?? merci pour l'accueil !;16/10/2021 11:12;1588;31672;NULL
1124;5;5;5;NULL;16/10/2021 15:50;187;16229;NULL
1125;5;5;5;NULL;16/10/2021 16:34;53;1711;NULL
1126;5;5;5;NULL;16/10/2021 16:36;3909;28945;NULL
1127;5;5;5;très bonne accueil chaleureux amicaux familiale;16/10/2021 16:37;3909;29042;NULL
1128;3;4;3;happy hour de qualité, mais prix de chien aprèsu;16/10/2021 17:26;558;15396;NULL
1129;4;5;5;Très bon bar, ambiance chaleureuse à l'intérieur avec ses grandes tables et un bel éclairage. Grand biergarten pour boire et manger également à l'extérieur sur des tables brasserie.;16/10/2021 18:24;4017;184;NULL
1130;5;5;5;je recommande ????;16/10/2021 18:30;380;8070;NULL
1131;5;5;4;rien a dire;16/10/2021 19:42;915;26538;NULL
1132;5;5;5;NULL;17/10/2021 19:30;3997;31747;NULL
1133;5;5;5;"L'un des meilleurs bar où j'ai pu allé sur Paris; des prix plus qu'attractifs, une équipe jeune et très sympathique, de plus le cadre est très joli et il y a de la bonne musique. Je recommande !!";18/10/2021 14:24;5022;23974;NULL
1134;5;5;5;C'est vraiment un super endroit pour passer une soirée entre amis ou en famille !!! Je recommande à 100%!;18/10/2021 14:51;384;31701;NULL
1135;5;5;5;NULL;18/10/2021 20:04;18;25170;NULL
1136;5;5;5;meilleur bar de nantes !;19/10/2021 12:18;6549;31675;NULL
1137;5;3;4;La rue est pas ouf mais les gérants archi cool, si vous sympathisez bien c'est tournée de shots offerte;19/10/2021 17:00;3685;9207;NULL
1138;5;5;4;NULL;19/10/2021 20:49;2127;22712;NULL
1139;5;5;5;NULL;19/10/2021 20:50;2035;22712;NULL
1140;5;5;5;NULL;19/10/2021 20:50;2060;22712;NULL
1141;5;5;5;Une belle carte de bières pression, ambiance rock, des soirées concerts sont souvent organisées et une équipe jeune et dynamique pour nous servir.;20/10/2021 15:45;6500;6883;NULL
1142;5;5;5;A chaque fois c'est toujours une aussi bonne expérience ????;20/10/2021 17:55;1036;15569;NULL
1143;5;5;5;NULL;21/10/2021 16:52;7009;31999;NULL
1144;5;5;5;Bonne ambiance, personnel ultra agréable, super adresse !!! je recommande;21/10/2021 17:09;563;32040;NULL
1145;4;4;4;dommage, pas de service en terrasse ??, pourtant même tarif ??;21/10/2021 19:41;257;31351;NULL
1146;5;5;5;NULL;22/10/2021 05:57;1340;20289;NULL
1147;5;5;4;bar super cool;22/10/2021 18:43;1587;30358;NULL
1148;5;5;3;NULL;22/10/2021 19:23;6989;9235;NULL
1149;5;5;5;NULL;23/10/2021 16:52;39;184;NULL
1150;5;5;5;NULL;23/10/2021 17:31;1036;8029;NULL
1151;5;5;5;NULL;23/10/2021 18:24;186;7628;NULL
1152;5;5;5;NULL;23/10/2021 22:07;294;32150;NULL
1153;5;5;5;NULL;24/10/2021 11:02;3647;19885;NULL
1154;5;4;5;Super bière artisanale.;24/10/2021 17:34;18;31931;NULL
1155;5;5;5;NULL;24/10/2021 20:02;6502;5119;NULL
1156;5;5;5;NULL;24/10/2021 20:11;6573;29094;NULL
1157;4;2;4;Accueil sympa mais nous avons décidé de nous installer à l'intérieur car nous avions froid et on nous a placé à l'entrée avec la climatisation froide sur nous un 23 Octobre à Strasbourg. Expérience pas du tout agréable! Nous avons vite changé d'endroit. Dommage!;24/10/2021 21:31;41;1191;NULL
1158;5;5;5;NULL;25/10/2021 08:52;65;32220;NULL
1159;5;5;5;NULL;25/10/2021 23:15;49;23801;NULL
1160;5;5;5;NULL;26/10/2021 11:13;6573;28691;NULL
1161;3;4;3;NULL;26/10/2021 17:05;39;31789;NULL
1162;5;5;5;NULL;26/10/2021 17:09;18;4889;NULL
1163;1;1;1;fuyez rapidement c'est une arnaque;26/10/2021 17:58;614;32150;NULL
1164;5;5;5;NULL;26/10/2021 18:43;29;5446;NULL
1165;5;5;5;NULL;27/10/2021 15:27;54;27984;NULL
1166;5;5;5;NULL;27/10/2021 16:12;4025;32531;NULL
1167;5;5;5;NULL;27/10/2021 16:42;18;32044;NULL
1168;5;5;4;la bière pain de minuit est tout simplement excellente;27/10/2021 18:48;1738;32547;NULL
1169;3;3;4;NULL;27/10/2021 19:41;2533;21029;NULL
1170;3;3;3;NULL;27/10/2021 19:59;966;32552;NULL
1171;3;3;1;Mojito à base de Captain Morgan et d'eau - on a pas tous les mêmes recettes mais là quand même vous improvisez un peu trop (sinon les néons sont mignons);27/10/2021 20:18;505;31326;NULL
1172;5;5;5;J'adore;28/10/2021 08:27;6562;32527;NULL
1173;5;5;5;NULL;28/10/2021 14:50;4017;21170;NULL
1174;5;4;4;NULL;28/10/2021 16:26;147;30577;NULL
1175;5;5;4;NULL;28/10/2021 18:30;2832;31476;NULL
1176;5;4;4;très bon conseils pour le choix de jeux de société. bons cocktails. Juste une petite déception des mecs de ne pas avoir de bonbons cerise sur leur bière aussi ! (le choix de bière pression est assez restreint par rapport au reste).;28/10/2021 20:49;142;30704;NULL
1177;5;5;5;Bar à chat ayant 13 boules de poils .;29/10/2021 01:55;2993;32632;NULL
1178;3;3;2;"Great location facing the newly renovated St. Gery. 
after 10pm you have to go inside to collect your drink...";29/10/2021 05:14;4040;31931;NULL
1179;5;5;5;NULL;29/10/2021 13:50;148;24145;NULL
1180;4;4;4;Pas mal de choix de bières à bon prix en happy hour. bonne ambiance;29/10/2021 22:03;3699;32552;NULL
1181;5;5;5;NULL;30/10/2021 00:22;100;13062;NULL
1182;1;1;1;fermer alors que noter ouvert;30/10/2021 14:40;260;947;NULL
1183;5;5;5;NULL;30/10/2021 17:29;86;3;NULL
1184;5;5;5;NULL;31/10/2021 13:04;2538;4801;NULL
1185;5;5;5;ici on rigole bien et le staff est super :);01/11/2021 09:34;120;32803;NULL
1186;3;4;4;Une longue liste de cocktail à prix très raisonnable en HH;01/11/2021 16:47;7013;32552;NULL
1187;4;4;3;NULL;01/11/2021 16:49;923;32552;NULL
1188;5;5;5;les frérots;01/11/2021 20:24;1036;8138;NULL
1189;5;5;5;la 3 houblons qui rend rond ??;01/11/2021 20:25;1036;14159;NULL
1190;3;2;3;NULL;02/11/2021 16:46;1747;24318;NULL
1191;5;4;5;NULL;02/11/2021 17:01;152;19615;NULL
1192;5;5;5;"Barmen très sympa et ambiance au top !
Je recommande";03/11/2021 10:59;3992;21707;NULL
1193;5;5;4;NULL;04/11/2021 15:08;2850;33081;NULL
1194;1;1;2;NULL;05/11/2021 14:54;6538;21570;NULL
1195;5;5;5;NULL;05/11/2021 19:10;30;7114;NULL
1196;5;5;4;très bien accueilli bien que pas de réservation et malgré une bonne affluence.;06/11/2021 19:38;191;28718;NULL
1197;4;3;4;NULL;06/11/2021 21:07;142;33292;NULL
1198;5;5;5;NULL;06/11/2021 21:08;330;33292;NULL
1199;5;5;4;NULL;07/11/2021 16:39;2952;26102;NULL
1200;5;5;5;NULL;07/11/2021 16:41;2952;23;NULL
1201;5;5;5;Super ambiance.;07/11/2021 18:24;3943;26656;NULL
1202;5;5;5;NULL;07/11/2021 23:32;2850;9235;NULL
1203;5;5;5;NULL;09/11/2021 10:09;1871;33464;NULL
1204;5;5;5;LE MEILLEUR BAR DE BORDEAUX;09/11/2021 23:43;1566;33530;NULL
1205;5;4;5;les plus petits prix de Rouen sont ici ?? mes meilleures soirées, convivialités et esprit familiale au rendez-vous;10/11/2021 12:19;1976;33557;NULL
1206;5;5;5;NULL;10/11/2021 13:08;3916;33564;NULL
1207;5;5;5;NULL;11/11/2021 17:38;4;33454;NULL
1208;4;5;3;NULL;11/11/2021 18:25;195;13107;NULL
1209;5;4;4;NULL;11/11/2021 18:33;4230;31895;NULL
1210;5;4;5;NULL;12/11/2021 06:39;322;23;NULL
1211;3;5;4;NULL;12/11/2021 17:59;148;33102;NULL
1212;5;4;4;"première fois sur Bordeaux 
si je reviens j'y retourne 
merci à l'équipe";12/11/2021 19:34;1392;7175;NULL
1213;5;5;5;NULL;12/11/2021 22:27;3961;9235;NULL
1214;5;5;4;NULL;13/11/2021 15:08;2656;33809;NULL
1215;5;5;5;NULL;13/11/2021 15:09;2686;33809;NULL
1216;5;4;4;"super accueil??, une déco originale. Des prix attractifs?? pendant leurs Happy Hours 
un gérant sympa et à l'écoute de sa clientèle. 
je recommande pour boire un verre ou passer un bon moment avec vos amis??";13/11/2021 15:39;1558;31568;NULL
1217;4;5;3;NULL;13/11/2021 22:42;1318;27704;NULL
1218;5;4;5;NULL;14/11/2021 11:11;53;175;NULL
1219;4;4;5;NULL;14/11/2021 18:23;187;33849;NULL
1220;5;5;5;NULL;14/11/2021 19:35;2854;33011;NULL
1221;5;5;4;NULL;14/11/2021 20:40;6573;33820;NULL
1222;5;5;5;NULL;14/11/2021 22:11;7025;6883;NULL
1223;5;5;4;NULL;14/11/2021 22:13;1602;6883;NULL
1224;5;5;5;NULL;16/11/2021 15:15;4025;34008;NULL
1225;5;5;5;NULL;16/11/2021 22:22;7020;29430;NULL
1226;5;5;5;NULL;16/11/2021 22:23;2854;29430;NULL
1227;5;5;5;Un castelroussin à Saint-Etienne qui a apprécié passer plusieurs fois dans ce bar. À chaque fois de belles rencontres autour d'un verre et des prix vraiment au top ! Des pintes de bières à 9 degrés délicieuses a 5€, que demande le peuple.. Merci !;16/11/2021 22:26;3048;33948;NULL
1228;5;5;4;NULL;17/11/2021 00:20;6766;33450;NULL
1229;5;5;5;NULL;17/11/2021 19:31;1036;32930;NULL
1230;5;5;5;serveur au top et la bouffe est super bonne ????;18/11/2021 22:11;361;4926;NULL
1231;4;3;4;NULL;19/11/2021 18:57;6992;34210;NULL
1232;5;5;5;NULL;19/11/2021 21:50;23;33790;NULL
1233;5;4;4;NULL;20/11/2021 15:22;1437;34246;NULL
1234;5;4;4;NULL;20/11/2021 16:30;1025;13090;NULL
1235;5;5;5;NULL;20/11/2021 19:52;384;23603;NULL
1236;3;5;5;NULL;20/11/2021 19:57;2788;34284;NULL
1237;3;3;2;IL NE FONT PAS DE HAPPY HOUR ALORS QUE C'EST AFFICHÉ SUR LEURS VITRES;20/11/2021 21:21;279;32825;NULL
1238;4;5;4;NULL;21/11/2021 12:53;1986;34217;NULL
1239;4;4;4;NULL;21/11/2021 13:13;204;33674;NULL
1240;5;4;5;NULL;21/11/2021 13:13;160;33674;NULL
1241;5;5;4;NULL;21/11/2021 13:14;828;33674;NULL
1242;4;4;4;NULL;21/11/2021 13:15;419;33674;NULL
1243;5;5;5;bar sympa jolie atmosphère par cher belle musique;21/11/2021 20:46;766;32883;NULL
1244;5;5;5;NULL;23/11/2021 08:43;6573;34404;NULL
1245;5;5;5;NULL;23/11/2021 19:37;4;32351;NULL
1246;4;2;4;NULL;24/11/2021 13:30;1015;34353;NULL
1247;5;5;5;NULL;25/11/2021 10:02;3;34565;NULL
1248;5;5;5;NULL;25/11/2021 11:27;4046;34415;NULL
1249;5;4;5;NULL;25/11/2021 16:51;380;29094;NULL
1250;5;5;5;NULL;25/11/2021 23:17;93;19673;NULL
1251;5;5;5;NULL;26/11/2021 17:43;6972;34431;NULL
1252;5;4;5;équipe super.... l'ambiance est cool et en plus on peut manger de super burger sur place;26/11/2021 17:44;380;7898;NULL
1253;5;5;5;NULL;26/11/2021 18:00;3696;30886;NULL
1254;5;5;5;NULL;26/11/2021 19:54;2803;33509;NULL
1255;5;4;3;NULL;26/11/2021 19:59;2803;34621;NULL
1256;5;5;4;NULL;26/11/2021 20:34;2803;34631;NULL
1257;4;5;5;NULL;26/11/2021 21:50;1036;5515;NULL
1258;4;4;5;NULL;27/11/2021 18:31;53;34686;NULL
1259;4;5;5;NULL;27/11/2021 19:59;4;29094;NULL
1260;5;5;5;NULL;27/11/2021 23:55;938;29791;NULL
1261;4;5;5;NULL;28/11/2021 17:21;1036;28023;NULL
1262;5;5;5;Ambiance posée, joli cadre;28/11/2021 18:47;4348;34799;NULL
1264;5;5;5;NULL;28/11/2021 22:32;6986;30468;NULL
1265;5;5;5;NULL;29/11/2021 11:45;6588;34646;NULL
1266;3;5;3;NULL;30/11/2021 10:41;377;20379;NULL
1267;5;5;5;"Y'a des livres sur la bière dans les toilettes.
5/5";30/11/2021 18:42;3940;30851;NULL
1268;5;5;4;NULL;30/11/2021 20:49;39;34843;NULL
1269;4;5;5;NULL;01/12/2021 16:03;1036;23576;NULL
1270;5;5;5;NULL;01/12/2021 17:43;2824;29430;NULL
1271;5;5;5;merci pour l'accueil et la Qualité du service !;03/12/2021 19:47;1372;34970;NULL
1272;4;4;4;NULL;03/12/2021 20:30;200;27494;NULL
1273;5;5;5;NULL;03/12/2021 20:52;4017;21639;NULL
1274;5;5;5;NULL;05/12/2021 00:02;79;27253;NULL
1275;5;5;5;NULL;05/12/2021 09:52;660;23;NULL
1276;4;5;5;NULL;05/12/2021 16:23;1036;27871;NULL
1282;5;4;4;NULL;05/12/2021 21:40;79;29275;NULL
1283;5;5;4;bonnes bières et cadre sympathique, dommage pas de happy hour.;06/12/2021 17:07;6529;2241;NULL
1284;5;5;5;NULL;06/12/2021 17:55;41;9176;NULL
1285;5;5;4;Super rénovation de la brasserie, félicitation aux gérants qui ont étés fort sympathique lors de ma visite !;07/12/2021 15:10;144;5145;NULL
1286;5;5;5;NULL;07/12/2021 21:24;892;3;NULL
1287;5;5;5;"Super brasserie depuis la réouverture ! le bar est très beau, accueil très sympathique du barman !

j'ai passé un super moment";08/12/2021 11:35;144;26182;NULL
1288;5;5;5;Le bar est en bas de chez moi et depuis qu'il a réouvert j'aime beaucoup y aller pour travailler, je mis sens bien et la bière est bonne ??;08/12/2021 11:48;144;34936;NULL
1289;3;4;5;NULL;10/12/2021 18:31;18;26631;NULL
1290;5;5;5;le bar le plus sympa de Paris;10/12/2021 19:51;7067;34981;NULL
1291;4;4;3;NULL;10/12/2021 20:52;4051;31895;NULL
1292;5;5;5;NULL;11/12/2021 16:05;4017;2810;NULL
1293;5;5;5;NULL;12/12/2021 02:30;38;21639;NULL
1296;5;5;4;NULL;13/12/2021 11:04;6554;35248;NULL
1297;5;5;5;NULL;13/12/2021 17:43;39;35429;NULL
1298;5;5;5;NULL;13/12/2021 17:57;1215;33641;NULL
1299;5;5;5;"prix doux toute de nuit 18h-5h Mardi à Samedi, 
lourd HappyHour jusqu'à 22h 
beer pong à l'etage
dance à la cave, à l'allure mythique du 5eme/6eme arondissement de paris";13/12/2021 19:34;988;11762;NULL
1300;5;5;5;"foot/food/blindTest/
Billard/Fléchettes 
Open Mic EveryMonday";13/12/2021 19:37;931;11762;NULL
1301;5;5;5;c'était mon anniversaire hier ! ils m'ont donner un petit shooter trop bon ! leurs équipe et au top vraiment trop bien je vous recommande d'y allez les cocktails sont trop bon à partager (ou pas...);14/12/2021 13:06;4;34656;NULL
1302;5;5;5;NULL;14/12/2021 13:46;41;2241;NULL
1303;5;4;4;NULL;14/12/2021 19:27;93;4413;NULL
1304;5;5;5;NULL;14/12/2021 19:30;7073;35471;NULL
1305;4;3;2;"Les prix ne sont pas correctes sur l'application, je viens de payer une Grimbergen 6euros les 50cl en happyhours, je vous laisse voir au bar directement.
Dommage c'est très cher payé à 16h22!!";15/12/2021 15:23;346;35491;NULL
1306;4;3;2;"Les prix ne sont pas correctes sur l'application, je viens de payer une Grimbergen 6euros les 50cl en happyhours, je vous laisse voir au bar directement.
Dommage c'est très cher payé à 16h22!!";15/12/2021 15:23;346;35491;NULL
1309;5;5;4;NULL;18/12/2021 10:30;6545;22780;NULL
1310;5;5;5;NULL;18/12/2021 17:34;311;27763;NULL
1311;5;5;5;NULL;18/12/2021 18:14;4017;28023;NULL
1312;5;5;5;NULL;18/12/2021 19:55;6573;33667;NULL
1313;5;5;5;NULL;19/12/2021 15:35;39;19768;NULL
1314;5;5;5;NULL;20/12/2021 16:58;13;35294;NULL
1315;5;5;4;super bar, les serveurs sont cool, le cadre est sympa (grande terrasse, peu de passage de voitures, petite rue), bretzels offerts, bière pas chère.;21/12/2021 08:27;1517;33434;NULL
1316;4;5;5;la carte est trop longue, je ne sais que choisir! oskour;21/12/2021 16:29;23;32298;NULL
1317;5;4;5;NULL;21/12/2021 18:25;377;32298;NULL
1318;4;5;5;NULL;21/12/2021 20:17;4017;4208;NULL
1319;3;2;1;nous n'avons pas eu le droit à l'Happy Hour.....;22/12/2021 17:58;2155;35688;NULL
1320;5;5;5;NULL;25/12/2021 16:19;3932;23052;NULL
1321;5;5;5;NULL;25/12/2021 16:19;304;23052;NULL
1322;5;5;5;NULL;27/12/2021 21:36;267;5668;NULL
1323;5;5;5;nickel ??;28/12/2021 00:04;93;5761;NULL
1324;5;3;1;NULL;29/12/2021 12:26;3484;175;NULL
1325;4;3;4;NULL;29/12/2021 17:38;29;24231;NULL
1326;5;5;5;NULL;30/12/2021 15:31;1721;35938;NULL
1327;5;5;5;NULL;30/12/2021 18:22;4;12798;NULL
1328;3;4;3;NULL;02/01/2022 16:47;147;184;NULL
1329;5;5;5;NULL;03/01/2022 15:33;384;1705;NULL
1330;5;5;5;NULL;06/01/2022 09:33;6573;28076;NULL
1331;4;3;5;NULL;06/01/2022 09:37;4;28076;NULL
1332;5;5;4;NULL;06/01/2022 21:22;1027;30059;NULL
1333;5;5;5;NULL;07/01/2022 09:06;1146;36131;NULL
1334;4;5;2;NULL;08/01/2022 17:12;18;36150;NULL
1335;5;4;5;Le patron est super sympa !;08/01/2022 21:04;7009;36170;NULL
1336;5;5;4;NULL;08/01/2022 21:46;6573;5764;NULL
1337;5;5;4;NULL;09/01/2022 12:00;6573;28580;NULL
1338;4;4;5;NULL;09/01/2022 18:55;312;27763;NULL
1339;5;5;5;très bon bar qui sert de la delirium en pression !;10/01/2022 19:02;369;13196;NULL
1340;3;4;2;les conso sont trop chers;11/01/2022 15:49;1634;36296;NULL
1341;4;4;4;NULL;11/01/2022 17:35;86;36122;NULL
1342;5;5;5;NULL;11/01/2022 18:46;86;32031;NULL
1343;5;5;5;NULL;11/01/2022 23:08;2671;36241;NULL
1344;5;5;5;NULL;12/01/2022 14:45;6599;25645;NULL
1345;5;5;5;Une de mes meilleures découvertes de l'année. Un accueil vraiment super, des cocktails de très grandes qualités, beaucoup de choix, des bières originales et des prix attractifs. Bref, rien à redire;12/01/2022 19:11;6573;5811;NULL
1346;5;4;5;Très bon bar avec des rhums arrangés très variés et parfumés;12/01/2022 20:32;2687;36354;NULL
1347;5;5;5;un endroit magique nous avons passer une très très bonne soirée;12/01/2022 20:46;7075;33422;NULL
1348;5;5;4;NULL;13/01/2022 00:08;311;13740;NULL
1349;4;5;4;NULL;13/01/2022 16:18;380;36384;NULL
1350;5;5;5;Cocktails délicieux, un très large choix de rhums arrangés et de bons rhums de dégustation à découvrir.;13/01/2022 20:31;2687;36334;NULL
1351;5;5;5;des cocktails incroyables et un super accueil vive le gin;13/01/2022 22:14;6492;19220;NULL
1352;5;5;5;NULL;14/01/2022 10:42;6538;23;NULL
1353;5;5;4;NULL;14/01/2022 20:49;4;13107;NULL
1354;4;5;5;NULL;15/01/2022 21:00;819;36445;NULL
1355;5;5;5;NULL;16/01/2022 15:04;3;36450;NULL
1356;5;5;4;Vraiment rien à dire à part que ce bar est guet-apens et qu'on s'y sent vraiment très bien. La carte fume assez vite mais toujours un plaisir d'y aller ??;16/01/2022 22:49;1570;36525;NULL
1357;5;5;5;NULL;17/01/2022 09:25;7093;15236;NULL
1358;3;5;5;NULL;17/01/2022 17:26;2228;30527;NULL
1359;5;5;5;NULL;18/01/2022 12:11;2799;36580;NULL
1360;5;5;5;NULL;18/01/2022 12:11;2817;36580;NULL
1361;3;4;5;NULL;19/01/2022 21:16;3991;32166;NULL
1362;4;4;5;NULL;20/01/2022 17:52;4;2933;NULL
1363;5;5;5;NULL;21/01/2022 01:11;4;32886;NULL
1364;3;4;5;NULL;21/01/2022 17:54;4017;7507;NULL
1365;4;4;2;NULL;21/01/2022 18:29;357;34703;NULL
1366;5;5;4;NULL;22/01/2022 10:07;3943;36696;NULL
1367;4;5;4;NULL;22/01/2022 22:09;53;34294;NULL
1368;5;5;5;NULL;22/01/2022 22:34;1606;36721;NULL
1369;5;5;4;NULL;23/01/2022 01:35;148;36751;NULL
1370;5;5;4;NULL;24/01/2022 08:41;186;36786;NULL
1371;4;4;4;top;24/01/2022 09:37;7087;2;NULL
1372;5;4;4;NULL;25/01/2022 09:06;260;36837;NULL
1373;5;5;5;NULL;25/01/2022 09:17;3090;36837;NULL
1374;5;5;3;NULL;25/01/2022 09:17;3092;36837;NULL
1375;1;1;1;les venues s'accumulent et les erreurs de compte aussi... dommage de rajouter quelques conso à chaque fois.;27/01/2022 23:12;380;6408;NULL
1376;5;4;4;NULL;28/01/2022 17:24;614;36953;NULL
1377;4;5;5;NULL;28/01/2022 19:02;79;28076;NULL
1378;5;4;5;très sympa;29/01/2022 21:51;1015;36955;NULL
1379;5;5;4;NULL;30/01/2022 12:43;380;37047;NULL
1380;5;5;4;NULL;30/01/2022 12:44;45;37047;NULL
1381;5;5;3;NULL;30/01/2022 21:17;760;9667;NULL
1382;5;5;5;NULL;31/01/2022 09:02;2790;37080;NULL
1383;5;5;4;NULL;31/01/2022 18:02;816;30037;NULL
1384;5;4;5;Les serveuses sont très jolies;01/02/2022 14:05;2664;36978;NULL
1385;5;5;5;NULL;03/02/2022 19:49;6601;15403;NULL
1386;5;5;5;NULL;03/02/2022 21:45;4;32472;NULL
1387;2;4;2;"Le tarif schlouk map pas appliqué alors que indiqué sur l'application... Décevant !
Et une erreur dans l'addition... Dommage pour un bar avec un très beau cadre et une bonne ambiance !";04/02/2022 22:32;260;13175;NULL
1388;5;5;4;NULL;05/02/2022 13:14;8;37294;NULL
1389;1;1;1;pas d'happy hour;05/02/2022 16:30;851;37314;NULL
1390;5;5;4;NULL;05/02/2022 18:38;6573;7507;NULL
1391;5;5;5;NULL;05/02/2022 18:51;327;35125;NULL
1392;4;4;4;NULL;05/02/2022 22:36;27;36743;NULL
1395;5;5;5;NULL;07/02/2022 14:19;4;36909;NULL
1396;5;5;5;NULL;07/02/2022 18:21;617;35125;NULL
1397;5;5;5;NULL;08/02/2022 09:38;783;37390;NULL
1398;5;5;5;le QG;08/02/2022 22:10;1015;37398;NULL
1399;5;5;5;NULL;09/02/2022 16:14;2662;11010;NULL
1400;5;5;5;NULL;09/02/2022 23:30;2690;33809;NULL
1401;5;5;5;NULL;10/02/2022 10:42;384;37491;NULL
1402;5;5;5;NULL;10/02/2022 18:06;7049;37470;NULL
1403;5;4;5;NULL;11/02/2022 14:58;367;37562;NULL
1404;5;4;5;NULL;11/02/2022 17:28;18;24548;NULL
1405;5;5;5;NULL;11/02/2022 19:05;186;28739;NULL
1406;4;5;4;NULL;12/02/2022 16:28;1146;1968;NULL
1409;5;5;5;NULL;13/02/2022 12:30;380;2289;NULL
1410;5;5;5;NULL;13/02/2022 22:58;4;31792;NULL
1411;1;1;1;NULL;14/02/2022 17:25;1535;23260;NULL
1412;5;5;4;NULL;16/02/2022 12:53;143;33453;NULL
1413;5;5;5;NULL;16/02/2022 15:03;376;37809;NULL
1414;4;5;5;NULL;16/02/2022 18:52;7022;32314;NULL
1415;5;5;5;NULL;17/02/2022 05:19;191;37809;NULL
1416;5;5;5;NULL;17/02/2022 11:29;7119;37797;NULL
1417;5;5;5;NULL;18/02/2022 16:13;39;5440;NULL
1418;5;5;5;NULL;18/02/2022 18:57;796;35283;NULL
1419;5;5;3;NULL;18/02/2022 21:23;380;37339;NULL
1420;5;5;5;NULL;19/02/2022 18:46;45;21639;NULL
1421;5;5;5;NULL;19/02/2022 22:09;93;2719;NULL
1422;5;5;5;NULL;20/02/2022 18:19;2542;31059;NULL
1423;5;5;5;NULL;21/02/2022 08:20;4016;37515;NULL
1424;5;5;5;NULL;21/02/2022 18:55;1747;38154;NULL
1425;5;5;5;très bonne adresse,  cocktails très bons;22/02/2022 19:26;375;36823;NULL
1426;5;4;5;NULL;24/02/2022 20:03;7067;36823;NULL
1427;3;4;3;NULL;25/02/2022 12:54;4;37641;NULL
1428;5;5;5;NULL;26/02/2022 23:24;29;37309;NULL
1429;5;5;4;Une équipe au top, bonne musique, bonnes bières, que demander de plus ?! ??;27/02/2022 21:36;825;29430;NULL
1430;5;5;4;une bonne ambiance j'y vais souvent avec mes potes les serveurs sont sympa rien à reprocher à cet endroit vraiment bien;28/02/2022 08:49;91;34656;NULL
1431;5;5;5;NULL;28/02/2022 13:45;7154;9414;NULL
1432;5;5;5;NULL;28/02/2022 14:57;2799;34875;NULL
1433;4;5;4;NULL;28/02/2022 17:21;41;634;NULL
1434;3;2;1;NULL;28/02/2022 21:50;93;35003;NULL
1435;5;5;5;NULL;28/02/2022 22:43;186;33526;NULL
1436;5;5;5;NULL;01/03/2022 18:26;6573;12208;NULL
1437;5;5;5;NULL;02/03/2022 17:00;1036;13162;NULL
1438;4;3;4;NULL;02/03/2022 17:30;1570;38667;NULL
1439;4;5;4;NULL;03/03/2022 13:56;9;38283;NULL
1440;5;5;4;NULL;03/03/2022 21:21;737;38678;NULL
1441;5;5;5;Première cliente ET Canapé Queen, ce lieu est un havre de bonne humeur et de tolérance, proposant de nombreuses boissons telles leurs bières, leurs cocktails ou vins et champagnes.;04/03/2022 10:02;7113;27369;NULL
1442;5;5;5;NULL;04/03/2022 22:18;7065;38378;NULL
1443;3;3;3;NULL;05/03/2022 10:36;760;38847;NULL
1444;5;4;5;NULL;05/03/2022 23:03;7069;32509;NULL
1445;5;5;5;NULL;06/03/2022 18:28;3694;38762;NULL
1446;5;5;5;Un des meilleurs bars de Nancy, sans vouloir dire le meilleur. Prix normaux mais une ambiance grandiose, si vous appréciez le thème geek. En bref, un endroit très convivial a faire absolument.;07/03/2022 14:30;2693;23740;NULL
1447;5;5;5;NULL;07/03/2022 17:29;4017;38886;NULL
1448;5;5;5;NULL;07/03/2022 19:00;1540;38899;NULL
1449;5;5;5;NULL;08/03/2022 18:54;3991;37810;NULL
1450;5;5;5;NULL;08/03/2022 20:42;257;32729;NULL
